error_code,amount,retry_count,gateway_health,time_since_failure,customer_history,previous_attempt_result,recovered
E01,4289.01,0,0.261,3387,0.977,0,1
E03,1442.34,0,0.467,1468,0.566,1,1
E01,3364.48,0,0.809,425,0.545,0,1
E03,3992.8,2,0.403,918,0.091,0,1
E02,5873.0,1,0.849,49,0.233,1,0
E99,2817.55,1,0.964,2437,0.677,1,0
E03,5548.1,2,0.379,3369,0.984,1,0
E01,9089.65,2,0.528,1408,0.497,0,0
E01,4294.93,1,0.305,3107,0.077,1,0
E01,6550.54,0,0.754,1235,0.426,0,1
E99,2366.1,1,0.586,1657,0.169,1,1
E03,8033.14,2,0.671,771,0.952,0,0
E02,2769.74,1,0.823,20,0.183,1,1
E01,5840.05,0,0.821,588,0.161,0,1
E99,3072.45,2,0.613,2101,0.48,0,0
E01,767.28,1,0.906,358,0.559,0,0
E03,3264.66,0,0.946,2940,0.724,0,0
E03,2199.1,0,0.705,3302,0.396,0,0
E01,8937.47,1,0.231,1030,0.893,1,1
E02,2735.0,0,0.821,974,0.613,0,0
E01,9746.79,0,0.914,622,0.094,1,0
E02,4974.22,0,0.645,1476,0.082,0,0
E99,2288.54,1,0.76,3256,0.491,0,0
E03,3974.31,2,0.485,1405,0.463,1,0
E03,1915.97,1,0.602,2764,0.475,1,0
E02,8353.46,2,0.838,1158,0.104,1,1
E01,1287.7,1,0.901,1613,0.1,1,1
E03,8747.92,1,0.292,1777,0.107,0,0
E02,554.58,1,0.214,3258,0.74,1,0
E01,3066.12,0,0.499,1795,0.615,1,1
E02,1484.88,2,0.513,2189,0.178,1,0
E03,6884.13,0,0.819,3075,0.455,0,0
E03,5171.99,2,0.207,3398,0.936,1,0
E01,9399.46,1,0.811,3221,0.115,0,0
E99,3725.19,0,0.629,372,0.228,1,0
E02,503.42,1,0.758,404,0.416,1,0
E01,7640.42,0,0.607,1571,0.272,0,1
E01,5837.06,1,0.833,1265,0.199,1,1
E03,8291.61,0,0.55,2445,0.965,1,1
E02,4318.77,1,0.477,1556,0.77,0,1
E02,7407.99,0,0.709,1469,0.735,1,0
E01,1793.55,0,0.556,326,0.926,1,1
E03,9995.31,0,0.443,1259,0.226,0,0
E03,1819.11,0,0.931,2057,0.886,1,0
E01,8315.03,2,0.779,2503,0.974,1,0
E99,2203.14,2,0.358,608,0.601,0,0
E01,7846.83,2,0.792,2180,0.899,0,1
E01,8626.4,2,0.402,2062,0.817,0,0
E02,8778.74,0,0.545,1017,0.349,1,0
E03,4809.61,2,0.374,3202,0.362,1,0
E01,4345.25,2,0.291,1598,0.685,1,0
E02,8354.53,0,0.519,950,0.569,1,1
E01,5836.94,2,0.644,2545,0.412,0,0
E02,6250.64,2,0.442,679,0.094,1,0
E03,2437.06,1,0.26,2257,0.072,1,0
E99,4516.95,1,0.4,2456,0.142,1,0
E02,3757.54,2,0.397,1631,0.43,0,0
E03,6686.68,0,0.673,734,0.076,1,1
E02,2045.18,2,0.426,936,0.189,1,0
E01,4116.94,0,0.627,798,0.96,0,1
E01,8502.45,2,0.576,413,0.474,1,0
E99,5509.81,0,0.413,3592,0.927,1,1
E01,8970.84,2,0.793,3024,0.229,1,0
E03,2402.02,1,0.734,1879,0.387,1,0
E01,4455.04,1,0.744,2953,0.681,1,1
E03,5054.12,1,0.547,2366,0.98,1,1
E01,4065.62,0,0.453,2208,0.708,0,1
E99,6876.49,2,0.673,2582,0.898,1,0
E03,1572.33,2,0.967,2057,0.096,1,0
E01,5242.06,1,0.547,2017,0.336,0,0
E03,1473.85,0,0.732,491,0.88,1,1
E03,6329.06,2,0.554,2197,0.542,1,0
E01,8319.46,1,0.946,1608,0.21,0,1
E01,297.97,2,0.412,886,0.21,1,0
E03,4623.67,0,0.567,1742,0.763,0,1
E03,4977.77,1,0.595,3000,0.198,1,1
E01,7230.52,1,0.783,1661,0.518,1,0
E99,839.73,2,0.777,1715,0.22,1,0
E01,4119.61,0,0.792,872,0.246,0,1
E01,7876.26,1,0.786,2901,0.423,0,0
E02,5368.23,2,0.576,446,0.161,0,0
E01,7523.48,1,0.324,3014,0.67,1,0
E01,3703.7,1,0.896,3353,0.206,1,1
E02,9208.87,0,0.46,639,0.757,0,0
E01,865.72,1,0.288,2003,0.54,0,1
E01,1002.53,2,0.303,2109,0.376,1,0
E03,5332.01,1,0.596,3105,0.627,0,0
E02,4761.16,0,0.541,1174,0.433,0,1
E03,6420.83,1,0.731,2419,0.128,0,0
E02,2367.66,1,0.689,358,0.341,0,1
E02,2337.68,2,0.286,2953,0.543,0,0
E01,7516.18,0,0.437,2728,0.148,0,0
E03,2988.48,2,0.917,778,0.738,1,1
E01,7300.19,2,0.813,451,0.385,0,1
E01,6443.0,2,0.896,382,0.243,0,1
E03,924.94,1,0.218,2985,0.058,0,0
E03,7140.18,1,0.93,2210,0.13,1,1
E03,8807.2,1,0.889,1336,0.273,1,1
E01,8184.8,2,0.562,1978,0.395,0,0
E01,187.73,0,0.739,2010,0.194,0,1
E02,5443.17,1,0.418,348,0.562,0,1
E03,9142.04,0,0.727,1583,0.233,0,1
E02,6027.38,1,0.839,2201,0.947,1,1
E01,2974.23,2,0.587,2186,0.581,0,1
E01,2025.99,2,0.223,655,0.799,0,0
E02,6880.98,0,0.533,3341,0.447,0,0
E03,7735.41,1,0.78,390,0.243,1,1
E01,9134.59,0,0.763,3103,0.473,0,1
E01,9066.59,1,0.589,3546,0.438,0,1
E01,3458.87,0,0.989,2703,0.636,1,1
E01,6078.38,2,0.294,2001,0.906,1,1
E02,1105.04,1,0.327,694,0.273,1,1
E01,1035.18,0,0.407,1187,0.141,0,1
E03,807.54,2,0.843,1976,0.722,0,1
E03,9278.73,2,0.81,353,0.05,0,0
E99,1609.08,1,0.818,2548,0.797,0,0
E99,4875.03,1,0.904,3300,0.734,1,1
E01,4387.42,0,0.554,2672,0.826,1,1
E01,3315.23,1,0.455,3393,0.135,0,0
E01,5423.53,2,0.68,1707,0.241,0,1
E03,127.63,2,0.528,925,0.569,1,0
E01,3863.48,2,0.619,61,0.358,0,0
E02,4845.51,0,0.312,1566,0.845,1,0
E01,8052.71,2,0.517,415,0.481,1,0
E01,7039.54,0,0.578,2324,0.454,1,0
E03,8512.64,0,0.27,2888,0.224,0,0
E03,3825.35,1,0.996,401,0.578,0,1
E02,1494.96,1,0.23,1859,0.375,0,0
E99,4070.46,0,0.936,1933,0.473,1,0
E01,9634.29,0,0.264,1120,0.305,1,1
E01,2221.84,0,0.887,787,0.622,0,1
E02,1830.08,1,0.639,2569,0.838,1,1
E03,9448.94,2,0.357,811,0.069,0,0
E02,9504.24,2,0.385,115,0.267,0,0
E01,1577.44,0,0.481,2171,0.687,0,1
E99,7717.58,0,0.835,243,0.714,0,0
E01,4354.45,1,0.318,1116,0.327,0,0
E02,4972.94,2,0.394,315,0.319,0,0
E03,5037.01,0,0.754,1981,0.752,0,1
E99,9686.88,1,0.691,784,0.575,1,0
E03,1928.15,0,0.537,945,0.416,1,1
E99,7753.33,1,0.248,1438,0.102,0,0
E01,156.17,1,0.647,1756,0.664,1,1
E03,6323.24,0,0.383,2589,0.325,0,1
E03,6561.51,2,0.69,3356,0.592,0,0
E02,7561.69,2,0.42,2171,0.729,0,0
E02,9267.03,1,0.984,1745,0.485,0,1
E99,7562.97,2,0.672,2102,0.288,0,0
E01,7348.23,0,0.657,1805,0.251,1,0
E02,2612.5,2,0.869,21,0.713,1,1
E99,9929.11,1,0.995,1774,0.888,1,0
E99,4737.25,1,0.823,2678,0.971,1,0
E99,4232.76,1,0.675,3083,0.805,0,0
E99,5068.59,1,0.891,332,0.617,0,0
E01,4001.16,1,0.345,2454,0.862,1,1
E99,5977.01,2,0.811,397,0.416,1,0
E02,3561.28,0,0.744,111,0.879,1,1
E03,2475.45,2,0.651,166,0.454,0,0
E02,9287.15,0,0.893,425,0.61,0,1
E03,9285.5,0,0.768,303,0.21,0,0
E02,5012.83,1,0.773,2080,0.517,1,0
E03,9625.26,1,0.928,3314,0.371,0,1
E01,4215.6,1,0.76,2736,0.395,1,1
E01,3935.05,0,0.404,2632,0.612,0,0
E02,9177.37,2,0.347,422,0.879,1,0
E01,6365.88,1,0.611,3377,0.826,1,1
E03,7648.92,1,0.388,1810,0.378,0,0
E01,4186.16,2,0.76,113,0.74,1,1
E02,4129.32,2,0.874,2313,0.565,0,0
E01,924.71,1,0.433,2537,0.377,0,0
E01,9670.76,1,0.931,1443,0.904,1,1
E03,2356.79,0,0.798,2575,0.202,0,0
E01,4993.24,1,0.991,2496,0.807,0,1
E01,1234.64,0,0.359,2091,0.249,0,0
E01,6504.84,1,0.569,1234,0.889,0,1
E01,3969.67,1,0.712,3595,0.728,1,1
E03,7699.85,0,0.81,2243,0.487,0,1
E01,5330.95,1,0.93,1663,0.123,1,0
E02,1381.85,2,0.913,2756,0.219,1,0
E03,206.33,1,0.389,874,0.205,1,0
E02,2203.24,1,0.538,3440,0.766,0,0
E02,7271.03,1,0.775,2649,0.635,0,1
E01,8302.29,1,0.306,2300,0.255,0,1
E99,3479.22,0,0.967,959,0.396,1,1
E02,5405.66,1,0.798,1266,0.341,1,1
E01,2476.13,0,0.863,3418,0.663,0,1
E99,8816.39,2,0.926,2596,0.361,0,0
E03,9655.55,1,0.342,401,0.772,1,0
E03,7554.11,0,0.538,2896,0.703,0,1
E99,979.98,1,0.721,428,0.278,0,0
E01,4427.47,2,0.858,1493,0.354,1,1
E03,9906.01,2,0.79,1501,0.566,0,0
E03,2370.91,0,0.297,1305,0.903,1,0
E02,6737.67,0,0.717,1783,0.155,1,0
E01,9391.78,0,0.435,549,0.387,0,1
E01,7754.71,1,0.525,2380,0.613,1,1
E99,6127.72,2,0.995,2437,0.355,0,0
E01,5116.38,2,0.326,3066,0.322,0,1
E01,9295.26,0,0.284,1602,0.456,1,1
E03,4007.86,0,0.527,1910,0.231,1,1
E03,9022.56,1,0.891,479,0.617,1,1
E01,4367.42,1,0.33,1251,0.876,1,0
E03,7589.8,1,0.264,2021,0.906,1,0
E02,9165.57,1,0.535,1499,0.493,0,0
E03,5551.36,2,0.706,3563,0.326,0,0
E01,3167.81,1,0.324,999,0.409,0,0
E01,604.77,2,0.844,185,0.265,1,1
E03,8111.67,2,0.877,3123,0.613,1,0
E01,6257.9,1,0.618,1856,0.177,0,0
E02,2704.15,2,0.224,256,0.349,1,1
E01,8786.38,2,0.613,3369,0.21,1,1
E03,9211.0,0,0.371,747,0.243,0,0
E99,8882.94,0,0.557,3452,0.681,0,0
E03,6055.03,0,0.808,1240,0.983,1,1
E99,9768.16,1,0.244,1230,0.685,0,0
E99,8760.58,2,0.2,763,0.279,1,0
E02,1132.18,2,0.307,618,0.433,1,0
E02,9812.95,1,0.236,2881,0.64,0,0
E99,5533.18,2,0.408,1515,0.865,1,0
E99,9208.36,0,0.523,2003,0.721,0,0
E99,7627.38,1,0.824,1147,0.187,1,0
E03,6510.91,1,0.224,1525,0.618,1,0
E01,3334.06,2,0.481,1737,0.235,0,1
E99,367.6,2,0.944,1118,0.402,0,0
E99,2839.69,1,0.661,2145,0.957,1,0
E03,6889.62,1,0.861,1675,0.889,0,1
E99,8644.84,2,0.587,2765,0.291,1,0
E02,123.23,1,0.278,2799,0.735,0,0
E99,2158.94,0,0.35,2283,0.36,1,0
E01,6763.37,1,0.806,373,0.057,0,1
E99,2907.99,1,0.891,3211,0.849,1,0
E01,1502.86,1,0.574,2504,0.823,1,0
E01,911.17,2,0.594,2648,0.327,0,0
E01,6415.0,1,0.56,2338,0.776,1,1
E02,5989.11,0,0.215,1867,0.08,1,0
E01,8600.27,1,0.276,2029,0.557,0,1
E99,3216.89,1,0.994,430,0.973,0,0
E02,1453.51,0,0.234,3307,0.791,0,0
E99,8011.64,2,0.479,2893,0.591,0,0
E01,9883.04,0,0.753,3274,0.394,0,1
E01,3667.86,1,0.54,2571,0.741,0,0
E03,8666.96,2,0.986,954,0.967,1,0
E03,7649.2,0,0.226,1210,0.231,0,0
E02,9124.69,1,0.9,3120,0.097,0,1
E03,4301.29,0,0.308,835,0.405,0,0
E03,1102.88,1,0.364,2213,0.536,0,0
E02,1271.73,0,0.623,2369,0.281,0,1
E99,7655.66,2,0.897,660,0.63,0,0
E03,8646.99,0,0.531,304,0.338,1,0
E03,4624.47,1,0.435,122,0.973,1,1
E02,689.75,0,0.521,2834,0.299,0,0
E01,760.39,1,0.275,1047,0.805,0,0
E01,6026.14,2,0.871,817,0.957,1,0
E03,9194.38,2,0.932,3272,0.52,0,0
E03,4055.88,0,0.741,2136,0.237,0,1
E01,6541.14,2,0.556,88,0.887,1,0
E03,5465.88,2,0.691,1093,0.428,0,0
E01,8908.6,1,0.641,1711,0.561,1,1
E01,8340.64,2,0.241,1718,0.096,0,0
E99,2073.55,0,0.516,2821,0.377,1,0
E02,6807.68,0,0.725,2882,0.573,1,1
E01,8490.28,2,0.878,115,0.701,0,1
E02,9309.47,2,0.487,1034,0.944,1,1
E02,5940.28,2,0.855,2161,0.598,0,0
E03,1841.52,0,0.806,120,0.305,1,0
E99,5626.5,0,0.943,2055,0.574,0,1
E02,6691.61,1,0.992,279,0.117,1,1
E02,2797.64,0,0.233,2063,0.189,1,0
E02,9732.71,2,0.55,269,0.381,1,0
E02,2370.33,2,0.819,2659,0.071,1,0
E01,9122.39,2,0.859,1653,0.121,0,0
E01,4309.29,2,0.266,3424,0.057,0,0
E99,105.49,0,0.685,300,0.221,1,0
E02,5478.56,2,0.919,3131,0.826,1,1
E02,6320.03,0,0.382,1486,0.38,1,0
E01,8706.7,0,0.478,1755,0.898,1,1
E03,5451.58,0,0.516,2512,0.882,1,0
E01,1031.88,2,0.516,2240,0.862,0,0
E02,9275.45,2,0.649,3167,0.249,1,0
E03,5697.01,1,0.249,2993,0.372,0,0
E02,2788.16,0,0.823,797,0.49,1,1
E99,8998.7,1,0.298,989,0.456,1,0
E01,1297.04,1,0.851,3156,0.125,0,1
E03,1065.08,1,0.214,2916,0.275,0,0
E99,5396.59,1,0.83,3521,0.633,1,0
E02,6286.35,0,0.484,3297,0.686,0,0
E03,5158.5,1,0.725,2252,0.393,0,0
E02,9297.02,2,0.343,3464,0.329,1,1
E03,2701.93,1,0.63,2654,0.601,0,0
E99,9903.33,0,0.439,3194,0.674,0,0
E03,291.56,1,0.203,1739,0.718,1,0
E99,1273.49,1,0.78,3475,0.812,1,0
E02,1938.2,1,0.305,270,0.599,0,1
E02,887.8,1,0.952,3267,0.406,1,1
E01,4438.36,1,0.635,3455,0.377,1,1
E03,8667.18,0,0.201,2840,0.082,0,0
E99,8225.52,1,0.956,3403,0.441,0,1
E03,7473.09,0,0.306,1514,0.867,0,0
E01,173.35,1,0.867,1162,0.64,1,1
E02,8670.49,1,0.463,482,0.607,1,0
E03,4025.34,1,0.654,705,0.26,0,0
E99,7343.21,1,0.869,3119,0.61,0,0
E01,7296.49,2,0.24,236,0.22,0,0
E01,1857.46,0,0.744,721,0.371,1,1
E02,5202.41,1,0.319,1792,0.599,0,0
E01,9269.19,1,0.773,1295,0.093,0,1
E99,2704.18,1,0.329,3329,0.343,1,0
E02,7178.78,1,0.218,108,0.133,1,0
E02,9584.71,0,0.324,148,0.204,0,0
E01,3670.25,0,0.701,980,0.381,1,1
E02,3937.57,0,0.989,2201,0.701,0,1
E99,4580.37,0,0.976,1281,0.301,1,1
E02,8109.49,2,0.797,3008,0.069,0,0
E01,4448.92,0,0.86,346,0.425,0,1
E01,4913.83,2,0.899,1367,0.258,0,0
E99,2300.94,2,0.623,2337,0.782,1,0
E99,9884.62,0,0.383,2203,0.823,1,0
E01,8934.31,1,0.729,1864,0.681,0,1
E03,6042.52,1,0.313,1598,0.626,1,0
E01,9609.54,1,0.866,339,0.737,1,1
E02,6901.28,1,0.53,236,0.403,1,0
E01,9595.15,1,0.413,197,0.662,1,1
E03,1699.21,2,0.875,1816,0.445,0,1
E99,2332.03,1,0.289,3185,0.454,1,0
E01,8863.31,0,0.98,321,0.791,1,1
E02,4256.76,1,0.96,235,0.794,0,0
E01,3774.46,2,0.687,2466,0.426,1,0
E01,7567.92,2,0.77,1802,0.931,1,1
E01,6340.22,0,0.23,1117,0.559,0,1
E01,3506.31,1,0.55,65,0.508,0,0
E99,4038.82,2,0.908,2889,0.521,1,1
E01,4143.0,0,0.209,2373,0.783,1,1
E99,1350.68,0,0.432,2113,0.959,0,0
E01,2372.58,0,0.483,843,0.699,1,1
E02,5421.55,0,0.74,3366,0.371,0,1
E02,7840.09,2,0.764,227,0.536,0,0
E99,4248.58,0,0.252,2656,0.339,1,1
E01,3895.19,0,0.374,2619,0.664,0,1
E01,6540.11,0,0.86,2609,0.989,1,1
E03,1656.81,1,0.353,2167,0.863,1,0
E03,3869.43,2,0.429,1097,0.494,1,1
E03,2160.55,0,0.33,1641,0.372,0,0
E01,6551.3,1,0.803,1591,0.476,1,1
E01,1212.4,1,0.222,3118,0.347,1,1
E03,4533.45,0,0.442,2684,0.982,1,1
E03,6002.2,0,0.626,1715,0.24,0,0
E03,8353.39,2,0.205,2599,0.811,1,0
E01,7273.06,0,0.963,3490,0.439,1,1
E01,9434.34,0,0.895,2492,0.663,1,1
E99,6830.8,1,0.718,1283,0.917,0,1
E03,3556.98,0,0.551,29,0.607,1,0
E01,2394.07,0,0.324,3162,0.63,1,1
E99,660.17,0,0.643,63,0.084,1,0
E02,2848.12,1,0.391,1833,0.171,1,1
E01,1454.8,1,0.71,243,0.558,0,0
E02,3755.33,0,0.316,3166,0.398,1,1
E03,7055.52,2,0.774,114,0.623,0,0
E02,6951.14,0,0.458,2461,0.411,0,0
E02,3249.85,0,0.602,2782,0.214,1,1
E03,5134.67,0,0.329,2637,0.799,0,0
E01,2246.04,2,0.405,1969,0.844,0,0
E99,5079.47,1,0.56,2127,0.96,0,0
E02,5149.81,0,0.567,1818,0.239,1,1
E02,3082.84,0,1.0,2725,0.343,1,0
E03,2668.73,0,0.468,309,0.314,0,0
E03,9797.79,1,0.268,3204,0.924,0,0
E02,5417.52,2,0.619,2788,0.612,0,0
E03,5664.56,1,0.457,3487,0.917,1,1
E99,177.16,2,0.902,335,0.887,0,0
E03,1900.22,0,0.368,753,0.281,0,0
E03,3630.56,1,0.885,799,0.452,0,0
E01,9663.21,2,0.731,1485,0.439,1,0
E02,1834.89,0,0.35,2948,0.508,0,0
E02,3102.57,1,0.524,2832,0.988,0,0
E01,9902.55,0,0.594,2493,0.213,0,0
E03,4862.98,2,0.617,1426,0.776,0,0
E01,3252.24,2,0.518,334,0.264,1,1
E01,6380.15,1,0.668,2500,0.745,0,0
E01,5013.39,1,0.773,266,0.241,0,1
E01,9578.75,2,0.605,735,0.545,0,1
E01,923.63,1,0.682,1463,0.678,0,1
E03,7926.42,2,0.888,2795,0.456,0,1
E02,2862.96,0,0.598,2172,0.958,0,1
E01,8086.03,2,0.533,374,0.713,1,0
E01,8492.43,2,0.398,889,0.198,0,0
E03,8507.31,2,0.305,3057,0.4,0,0
E01,8680.29,0,0.434,2107,0.345,1,0
E02,7209.46,1,0.525,2367,0.328,0,0
E02,1509.8,1,0.811,1294,0.249,1,1
E02,613.84,1,0.374,2934,0.225,0,1
E99,3473.58,2,0.762,2119,0.868,0,1
E03,5001.19,1,0.263,292,0.98,1,0
E99,3095.95,0,0.327,2612,0.2,0,0
E99,7447.85,2,0.461,1038,0.794,0,0
E01,7252.19,1,0.576,3035,0.264,0,0
E01,9722.05,2,0.345,2298,0.54,0,1
E01,4065.67,1,0.29,705,0.235,1,0
E02,7878.7,1,0.653,106,0.305,0,0
E02,7437.88,1,0.53,307,0.436,0,0
E01,9888.62,2,0.533,887,0.713,1,1
E01,7758.79,2,0.446,427,0.496,1,1
E02,2907.39,1,0.497,2370,0.811,0,0
E03,251.2,1,0.347,596,0.141,0,0
E03,9684.84,0,0.416,1607,0.588,1,0
E99,7189.08,0,0.634,1168,0.15,1,1
E01,8144.81,2,0.618,2368,0.161,1,1
E02,7953.12,1,0.925,104,0.34,0,0
E99,7384.03,1,0.866,1448,0.149,1,1
E03,7539.6,1,0.206,2997,0.779,0,0
E02,9301.64,0,0.384,887,0.527,0,1
E02,9149.7,0,0.91,3056,0.656,0,1
E01,3854.34,0,0.452,619,0.103,1,1
E99,406.52,2,0.582,2567,0.261,1,0
E03,482.95,1,0.74,1016,0.542,0,1
E02,4521.72,0,0.635,1283,0.127,1,1
E02,8366.3,1,0.204,1879,0.201,0,0
E02,8491.35,0,0.365,2544,0.071,1,0
E01,4103.46,2,0.28,1896,0.907,0,1
E03,3085.96,0,0.334,2069,0.455,0,0
E02,5115.35,0,0.318,1041,0.092,0,0
E01,8342.18,2,0.698,2384,0.483,1,0
E02,6401.31,2,0.525,255,0.884,1,0
E99,1484.08,2,0.253,317,0.229,0,0
E02,3686.12,1,0.266,575,0.274,0,0
E02,5598.72,1,0.96,3149,0.973,1,1
E03,5428.8,0,0.324,2207,0.853,1,1
E03,8323.28,0,0.403,1255,0.566,1,1
E03,9328.5,2,0.659,2251,0.225,1,1
E99,1094.58,2,0.35,969,0.256,0,0
E01,2321.64,2,0.358,2637,0.86,1,0
E99,3982.35,2,0.258,1407,0.685,1,0
E99,3034.34,2,0.985,2228,0.38,1,0
E02,4142.08,1,0.685,891,0.074,1,0
E03,503.14,2,0.624,128,0.178,1,1
E01,753.53,2,0.911,3579,0.735,1,1
E02,8399.78,0,0.676,2352,0.66,1,0
E01,1115.56,2,0.41,2326,0.387,0,1
E01,8258.34,1,0.578,2172,0.606,0,0
E99,3134.47,0,0.582,3227,0.76,1,1
E01,3161.31,1,0.518,68,0.655,0,0
E02,1097.4,0,0.803,3423,0.275,0,0
E01,231.31,0,0.288,1653,0.944,0,1
E02,3617.36,1,0.327,2092,0.072,0,0
E02,8370.03,2,0.498,3376,0.573,1,0
E01,9207.56,1,0.257,2882,0.26,1,1
E03,709.7,0,0.99,1260,0.715,1,1
E99,405.99,2,0.597,3259,0.578,0,0
E02,1672.13,0,0.24,300,0.234,0,0
E99,7686.27,1,0.686,540,0.526,0,0
E03,2128.34,0,0.825,818,0.539,1,0
E03,2385.02,0,0.526,969,0.445,1,1
E01,8900.53,0,0.584,2424,0.09,1,1
E01,8762.0,1,0.76,1446,0.244,0,0
E99,6735.86,2,0.387,3061,0.961,0,0
E02,1723.74,2,0.678,2242,0.227,1,0
E02,3873.38,2,0.705,2179,0.481,1,0
E03,2438.16,0,0.844,2766,0.326,1,1
E01,6751.27,0,0.913,1478,0.761,1,1
E03,7821.32,1,0.953,1242,0.593,0,1
E01,1507.12,2,0.301,389,0.722,0,0
E99,8989.76,0,0.853,3033,0.649,1,1
E01,4681.98,2,0.74,839,0.523,1,0
E01,7970.56,2,0.497,2356,0.953,1,1
E03,611.21,0,0.938,2846,0.711,0,1
E01,3669.75,0,0.888,1339,0.697,0,1
E99,246.33,0,0.819,589,0.699,1,0
E03,7213.0,0,0.246,2450,0.489,0,0
E01,886.56,2,0.342,1171,0.654,1,1
E01,3449.03,2,0.935,3067,0.618,0,0
E99,7839.31,2,0.986,1604,0.885,1,0
E03,7514.77,0,0.422,1210,0.97,1,0
E99,6438.87,2,0.422,2617,0.504,1,0
E01,6970.8,2,0.688,1393,0.615,0,0
E99,6547.19,2,0.261,2869,0.323,0,0
E02,6448.63,1,0.676,2490,0.845,0,0
E03,3561.58,0,0.975,3183,0.718,1,1
E02,378.84,2,0.438,1547,0.919,1,1
E01,4474.08,0,0.794,313,0.619,0,0
E99,550.05,0,0.62,640,0.716,1,0
E99,4741.79,0,0.43,19,0.139,1,0
E02,4694.38,0,0.53,3075,0.62,1,1
E99,1869.34,1,0.641,876,0.404,0,0
E01,7864.19,0,0.809,726,0.528,0,1
E01,7071.67,2,0.633,2182,0.357,1,0
E01,5639.44,2,0.94,887,0.32,1,1
E02,9266.49,0,0.294,3524,0.821,1,0
E01,2943.15,2,0.966,3124,0.574,1,0
E02,2694.12,0,0.641,1623,0.288,0,0
E01,1916.01,0,0.513,2311,0.771,1,1
E03,5489.95,1,0.261,1393,0.12,0,0
E03,2133.04,0,0.437,1554,0.326,1,0
E03,8702.07,0,0.55,1730,0.366,1,1
E01,3112.67,0,0.95,1375,0.217,0,1
E03,4960.22,1,0.805,1572,0.842,0,1
E01,5342.16,0,0.247,660,0.683,0,1
E03,3145.7,0,0.462,2346,0.68,1,0
E02,7410.35,0,0.593,245,0.607,0,0
E02,6951.52,2,0.88,3273,0.406,1,1
E01,7632.03,2,0.821,3274,0.669,0,1
E03,6098.61,2,0.373,749,0.742,1,0
E99,4655.8,0,0.24,161,0.556,0,0
E03,4544.28,0,0.306,1726,0.492,1,0
E99,7193.69,2,0.603,222,0.26,0,0
E99,3832.65,1,0.272,1452,0.129,0,0
E01,4428.87,0,0.4,2707,0.089,0,1
E03,1720.34,0,0.857,1115,0.721,0,0
E01,6828.34,2,0.522,3217,0.378,1,1
E02,861.56,2,0.997,53,0.716,1,0
E01,9906.07,1,0.805,2555,0.527,1,1
E99,1523.0,0,0.412,1813,0.47,0,0
E03,3891.49,0,0.206,872,0.641,1,1
E01,2454.03,0,0.622,1548,0.222,1,1
E02,2977.52,2,0.765,975,0.971,0,0
E02,3292.29,2,0.576,2232,0.36,0,0
E03,7211.53,0,0.925,3460,0.773,0,1
E99,1849.82,2,0.814,1804,0.283,0,0
E01,2712.18,2,0.616,2520,0.49,0,0
E02,1101.94,2,0.215,2201,0.519,1,0
E02,3381.45,2,0.471,2980,0.338,1,0
E02,9418.29,1,0.596,2025,0.378,0,1
E02,3863.08,2,0.4,1607,0.459,1,0
E01,7795.65,2,0.87,430,0.836,0,1
E01,4670.87,2,0.54,2795,0.52,0,1
E02,4551.04,1,0.363,3232,0.133,1,0
E99,8257.31,0,0.823,3530,0.254,0,0
E01,365.51,1,0.687,2628,0.977,1,1
E01,8662.38,1,0.358,1284,0.134,0,0
E03,4903.56,1,0.626,2532,0.659,1,0
E99,3576.16,2,0.756,1154,0.248,0,0
E02,9077.67,1,0.559,3235,0.456,0,0
E01,3464.61,0,0.442,155,0.386,0,0
E03,9779.2,0,0.752,3233,0.969,0,1
E02,9369.93,1,0.75,2653,0.568,1,1
E03,2752.44,0,0.214,3201,0.285,1,0
E01,3471.97,0,0.387,867,0.617,0,0
E01,8140.46,0,0.717,1829,0.117,0,0
E01,2036.54,1,0.379,914,0.921,1,1
E03,7346.32,1,0.97,2559,0.374,0,0
E02,1378.6,1,0.33,2275,0.88,0,0
E01,2135.49,0,0.799,2490,0.811,1,1
E02,5055.01,0,0.999,2660,0.226,0,1
E03,7484.23,2,0.477,162,0.955,0,0
E01,7420.34,2,0.683,1467,0.982,1,1
E03,6128.33,0,0.285,910,0.807,1,0
E03,2793.92,2,0.697,3400,0.474,0,0
E02,4212.24,1,0.99,1906,0.682,1,1
E99,2537.52,0,0.978,583,0.126,1,1
E99,2842.47,1,0.529,1412,0.916,0,1
E01,3299.92,0,0.856,1898,0.258,0,1
E01,6028.59,1,0.861,1170,0.724,0,1
E01,2155.19,2,0.462,2222,0.803,0,0
E01,521.44,2,0.858,2769,0.961,0,0
E02,6955.3,0,0.33,2222,0.824,1,1
E99,315.88,2,0.983,2084,0.819,0,0
E99,9710.77,1,0.891,2365,0.713,0,0
E01,3567.83,0,0.608,1036,0.592,0,1
E02,165.16,2,0.508,2282,0.089,0,0
E01,8857.39,2,0.957,185,0.964,0,0
E02,6038.06,0,0.257,2850,0.472,0,0
E01,8192.18,0,0.599,1369,0.799,1,1
E99,4406.74,0,0.59,2930,0.405,0,0
E99,3606.4,2,0.505,914,0.479,0,0
E01,6586.38,0,0.29,3518,0.485,0,0
E03,4119.41,0,0.401,1873,0.981,0,0
E02,5606.47,0,0.986,3382,0.249,1,1
E03,2850.45,0,0.846,1053,0.522,1,1
